timestamp,state,network_type,traffic_tx_rx_mb,rssi,external_ip,ip_address,connection_uptime,imsi,imei,iccid,duplex_mode,mcc,mnc,cid,pcid,band,bandwidth_ul,bandwidth_dl,rsrp,rsrq,sinr,pcc_1,pcc_2,scc_1,scc_2,scc_3,scc_4,scc_count
2026-07-23T11:22:05+05:00,Есть подключение,UZDGSM 4G,0.11 МБ / 2.78 МБ,19,185.163.26.71,10.165.61.171,01:17:12,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-4,17,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:23:06+05:00,Есть подключение,UZDGSM 4G,0.11 МБ / 2.83 МБ,19,185.163.26.71,10.165.61.171,01:18:12,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-5,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:24:06+05:00,Есть подключение,UZDGSM 4G,0.11 МБ / 2.86 МБ,19,185.163.26.71,10.165.61.171,01:19:13,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-4,19,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:25:07+05:00,Есть подключение,UZDGSM 4G,0.11 МБ / 2.89 МБ,19,185.163.26.71,10.165.61.171,01:20:13,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-10,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:26:07+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 2.92 МБ,19,185.163.26.71,10.165.61.171,01:21:14,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-4,18,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:27:07+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 2.95 МБ,18,185.163.26.71,10.165.61.171,01:22:14,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-93,-11,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:28:08+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 2.98 МБ,19,185.163.26.71,10.165.61.171,01:23:15,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-10,11,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:29:08+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 3.01 МБ,19,185.163.26.71,10.165.61.171,01:24:15,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-4,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:30:09+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 3.04 МБ,19,185.163.26.71,10.165.61.171,01:25:15,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-88,-4,19,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:31:09+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 3.07 МБ,19,185.163.26.71,10.165.61.171,01:26:16,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-88,-5,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:32:10+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 3.11 МБ,19,185.163.26.71,10.165.61.171,01:27:16,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-4,17,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:33:10+05:00,Есть подключение,UZDGSM 4G,0.12 МБ / 3.14 МБ,19,185.163.26.71,10.165.61.171,01:28:17,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:34:11+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.17 МБ,19,185.163.26.71,10.165.61.171,01:29:17,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-4,17,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:35:11+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.20 МБ,19,185.163.26.71,10.165.61.171,01:30:18,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-5,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:36:11+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.24 МБ,19,185.163.26.71,10.165.61.171,01:31:18,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-4,17,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:37:12+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.27 МБ,20,185.163.26.71,10.165.61.171,01:32:18,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-88,-5,11,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:38:12+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.30 МБ,19,185.163.26.71,10.165.61.171,01:33:19,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:39:13+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.33 МБ,19,185.163.26.71,10.165.61.171,01:34:19,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-6,18,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:40:13+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.36 МБ,18,185.163.26.71,10.165.61.171,01:35:20,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-95,-10,5,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:41:14+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.40 МБ,19,185.163.26.71,10.165.61.171,01:36:20,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-6,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:42:14+05:00,Есть подключение,UZDGSM 4G,0.13 МБ / 3.43 МБ,19,185.163.26.71,10.165.61.171,01:37:21,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-5,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:43:15+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.46 МБ,19,185.163.26.71,10.165.61.171,01:38:21,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-4,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:44:15+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.49 МБ,19,185.163.26.71,10.165.61.171,01:39:22,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-6,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:45:15+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.52 МБ,19,185.163.26.71,10.165.61.171,01:40:22,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-5,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:46:16+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.55 МБ,20,185.163.26.71,10.165.61.171,01:41:23,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-88,-5,17,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:47:16+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.59 МБ,0,185.163.26.71,10.165.61.171,01:42:23,434070245534360,866029070432606,89998070200455343608,,,,,,,,,,,,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:48:17+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.62 МБ,19,185.163.26.71,10.165.61.171,01:43:23,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-4,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:49:17+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.65 МБ,19,185.163.26.71,10.165.61.171,01:44:24,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-6,8,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:50:17+05:00,Есть подключение,UZDGSM 4G,0.14 МБ / 3.69 МБ,19,185.163.26.71,10.165.61.171,01:45:24,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:51:18+05:00,Есть подключение,UZDGSM 4G,0.15 МБ / 3.72 МБ,19,185.163.26.71,10.165.61.171,01:46:25,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-4,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:52:18+05:00,Есть подключение,UZDGSM 4G,0.15 МБ / 3.75 МБ,19,185.163.26.71,10.165.61.171,01:47:25,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-7,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:53:19+05:00,Есть подключение,UZDGSM 4G,0.15 МБ / 3.78 МБ,20,185.163.26.71,10.165.61.171,01:48:25,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-88,-5,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:54:19+05:00,Есть подключение,UZDGSM 4G,0.15 МБ / 3.81 МБ,19,185.163.26.71,10.165.61.171,01:49:26,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-4,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:55:20+05:00,Есть подключение,UZDGSM 4G,0.15 МБ / 3.84 МБ,20,185.163.26.71,10.165.61.171,01:50:26,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-4,17,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:56:20+05:00,Есть подключение,UZDGSM 4G,0.15 МБ / 3.88 МБ,19,185.163.26.71,10.165.61.171,01:51:27,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:57:21+05:00,Есть подключение,UZDGSM 4G,0.15 МБ / 3.91 МБ,19,185.163.26.71,10.165.61.171,01:52:27,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-4,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:58:21+05:00,Есть подключение,UZDGSM 4G,0.15 МБ / 3.94 МБ,20,185.163.26.71,10.165.61.171,01:53:28,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T11:59:21+05:00,Есть подключение,UZDGSM 4G,0.16 МБ / 3.98 МБ,20,185.163.26.71,10.165.61.171,01:54:28,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-87,-4,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:00:22+05:00,Есть подключение,UZDGSM 4G,0.16 МБ / 4.02 МБ,0,185.163.26.71,10.165.61.171,01:55:29,434070245534360,866029070432606,89998070200455343608,,,,,,,,,,,,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:01:22+05:00,Есть подключение,UZDGSM 4G,0.16 МБ / 4.06 МБ,19,185.163.26.71,10.165.61.171,01:56:29,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-4,18,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:02:23+05:00,Есть подключение,UZDGSM 4G,0.16 МБ / 4.09 МБ,19,185.163.26.71,10.165.61.171,01:57:29,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-5,11,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:03:23+05:00,Есть подключение,UZDGSM 4G,0.16 МБ / 4.12 МБ,20,185.163.26.71,10.165.61.171,01:58:30,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-88,-5,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:04:23+05:00,Есть подключение,UZDGSM 4G,0.16 МБ / 4.16 МБ,0,185.163.26.71,10.165.61.171,01:59:30,434070245534360,866029070432606,89998070200455343608,,,,,,,,,,,,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:05:24+05:00,Есть подключение,UZDGSM 4G,8.89 КБ / 96.00 КБ,20,185.163.26.68,10.166.168.161,00:00:29,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-4,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:06:24+05:00,Есть подключение,UZDGSM 4G,9.65 КБ / 131.20 КБ,19,185.163.26.68,10.166.168.161,00:01:30,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-4,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:07:25+05:00,Есть подключение,UZDGSM 4G,10.58 КБ / 163.20 КБ,19,185.163.26.68,10.166.168.161,00:02:30,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-4,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:08:25+05:00,Есть подключение,UZDGSM 4G,12.51 КБ / 208.00 КБ,19,185.163.26.68,10.166.168.161,00:03:31,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-4,17,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:09:25+05:00,Есть подключение,UZDGSM 4G,13.35 КБ / 240.00 КБ,19,185.163.26.68,10.166.168.161,00:04:31,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-92,-5,11,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:10:26+05:00,Есть подключение,UZDGSM 4G,14.11 КБ / 272.00 КБ,19,185.163.26.68,10.166.168.161,00:05:31,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-11,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:11:26+05:00,Есть подключение,UZDGSM 4G,29.29 КБ / 419.20 КБ,20,185.163.26.68,10.166.168.161,00:06:32,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-87,-4,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:12:27+05:00,Есть подключение,UZDGSM 4G,30.45 КБ / 457.60 КБ,19,185.163.26.68,10.166.168.161,00:07:32,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-93,-5,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:13:27+05:00,Есть подключение,UZDGSM 4G,31.60 КБ / 496.00 КБ,0,185.163.26.68,10.166.168.161,00:08:33,434070245534360,866029070432606,89998070200455343608,,,,,,,,,,,,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:14:27+05:00,Есть подключение,UZDGSM 4G,32.75 КБ / 534.40 КБ,19,185.163.26.68,10.166.168.161,00:09:33,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-5,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:15:28+05:00,Есть подключение,UZDGSM 4G,34.08 КБ / 579.20 КБ,20,185.163.26.68,10.166.168.161,00:10:33,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-87,-4,13,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:16:28+05:00,Есть подключение,UZDGSM 4G,35.41 КБ / 617.60 КБ,20,185.163.26.68,10.166.168.161,00:11:34,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-4,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:17:29+05:00,Есть подключение,UZDGSM 4G,37.26 КБ / 665.60 КБ,19,185.163.26.68,10.166.168.161,00:12:34,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-92,-5,7,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:18:29+05:00,Есть подключение,UZDGSM 4G,38.33 КБ / 700.80 КБ,19,185.163.26.68,10.166.168.161,00:13:35,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-92,-5,11,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:19:30+05:00,Есть подключение,UZDGSM 4G,39.40 КБ / 736.00 КБ,20,185.163.26.68,10.166.168.161,00:14:35,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:20:30+05:00,Есть подключение,UZDGSM 4G,40.47 КБ / 771.20 КБ,20,185.163.26.68,10.166.168.161,00:15:36,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-92,-5,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:21:30+05:00,Есть подключение,UZDGSM 4G,41.53 КБ / 806.40 КБ,0,185.163.26.68,10.166.168.161,00:16:36,434070245534360,866029070432606,89998070200455343608,,,,,,,,,,,,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:22:31+05:00,Есть подключение,UZDGSM 4G,42.60 КБ / 841.60 КБ,19,185.163.26.68,10.166.168.161,00:17:36,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,9,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:23:31+05:00,Есть подключение,UZDGSM 4G,44.03 КБ / 883.20 КБ,20,185.163.26.68,10.166.168.161,00:18:37,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:24:31+05:00,Есть подключение,UZDGSM 4G,45.10 КБ / 921.60 КБ,20,185.163.26.68,10.166.168.161,00:19:37,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-88,-4,17,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:25:32+05:00,Есть подключение,UZDGSM 4G,46.17 КБ / 956.80 КБ,20,185.163.26.68,10.166.168.161,00:20:37,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:26:32+05:00,Есть подключение,UZDGSM 4G,47.79 КБ / 998.40 КБ,20,185.163.26.68,10.166.168.161,00:21:38,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-6,12,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:27:33+05:00,Есть подключение,UZDGSM 4G,0.05 МБ / 1.04 МБ,20,185.163.26.68,10.166.168.161,00:22:38,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-87,-7,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:28:33+05:00,Есть подключение,UZDGSM 4G,0.05 МБ / 1.08 МБ,20,185.163.26.68,10.166.168.161,00:23:39,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-5,11,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:29:34+05:00,Есть подключение,UZDGSM 4G,0.05 МБ / 1.11 МБ,19,185.163.26.68,10.166.168.161,00:24:39,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,11,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:30:34+05:00,Есть подключение,UZDGSM 4G,0.05 МБ / 1.14 МБ,20,185.163.26.68,10.166.168.161,00:25:40,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:31:35+05:00,Есть подключение,UZDGSM 4G,0.05 МБ / 1.18 МБ,20,185.163.26.68,10.166.168.161,00:26:40,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-4,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:32:35+05:00,Есть подключение,UZDGSM 4G,0.05 МБ / 1.22 МБ,20,185.163.26.68,10.166.168.161,00:27:41,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-88,-4,11,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:33:35+05:00,Есть подключение,UZDGSM 4G,0.06 МБ / 1.25 МБ,0,185.163.26.68,10.166.168.161,00:28:41,434070245534360,866029070432606,89998070200455343608,,,,,,,,,,,,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:34:36+05:00,Есть подключение,UZDGSM 4G,0.06 МБ / 1.29 МБ,21,185.163.26.68,10.166.168.161,00:29:41,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-88,-4,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:35:36+05:00,Есть подключение,UZDGSM 4G,0.06 МБ / 1.33 МБ,20,185.163.26.68,10.166.168.161,00:30:42,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-90,-5,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:36:37+05:00,Есть подключение,UZDGSM 4G,0.06 МБ / 1.37 МБ,20,185.163.26.68,10.166.168.161,00:31:42,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-4,16,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:37:37+05:00,Есть подключение,UZDGSM 4G,0.06 МБ / 1.40 МБ,0,185.163.26.68,10.166.168.161,00:32:43,434070245534360,866029070432606,89998070200455343608,,,,,,,,,,,,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:38:37+05:00,Есть подключение,UZDGSM 4G,0.06 МБ / 1.44 МБ,19,185.163.26.68,10.166.168.161,00:33:43,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-6,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:39:38+05:00,Есть подключение,UZDGSM 4G,0.06 МБ / 1.47 МБ,20,185.163.26.68,10.166.168.161,00:34:43,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-5,11,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:40:38+05:00,Есть подключение,UZDGSM 4G,0.06 МБ / 1.50 МБ,19,185.163.26.68,10.166.168.161,00:35:44,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-91,-4,15,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
2026-07-23T12:41:39+05:00,Есть подключение,UZDGSM 4G,0.06 МБ / 1.54 МБ,20,185.163.26.68,10.166.168.161,00:36:44,434070245534360,866029070432606,89998070200455343608,FDD,434,07,6B706,10,B7,20MHz,20MHz,-89,-4,14,"""LTE BAND 7"" / 20MHz",,"""LTE BAND 1"" / 10MHz",,,,1
