timestamp,device_id,zone,temperature_c,humidity_pct,pressure_hpa,voltage_v,vibration_g,rssi_dbm,fault,state
2024-05-20 21:18:00,SN-001,warehouse,16.09,65.54,1015.46,3.504,0.236,-66.9,0,normal
2024-05-20 21:21:00,SN-006,warehouse,17.37,56.28,1016.01,3.555,0.923,-53.8,0,normal
2024-05-20 21:24:00,SN-012,warehouse,16.5,63.45,1016.18,3.501,1.218,-64.9,0,normal
2024-05-20 21:27:00,SN-001,warehouse,14.68,64.49,1013.51,3.487,1.074,-69.3,0,normal
2024-05-20 21:30:00,SN-010,line-1,17.06,55.54,1019.08,3.527,0.279,-62.1,0,normal
2024-05-20 21:33:00,SN-001,warehouse,15.51,57.93,1015.16,3.481,0.373,-62.5,0,normal
2024-05-20 21:36:00,SN-006,warehouse,13.55,69.81,1020.9,3.523,0.291,-58.1,0,normal
2024-05-20 21:39:00,SN-006,warehouse,16.97,55.05,1016.63,3.521,0.379,-59.3,0,normal
2024-05-20 21:42:00,SN-006,warehouse,14.82,59.03,1016.36,3.545,0.969,-53.9,0,normal
2024-05-20 21:45:00,SN-001,warehouse,17.81,66.63,1011.65,3.517,0.116,-58.7,0,normal
2024-05-20 21:48:00,SN-010,line-1,17.12,57.12,1010.87,3.504,0.416,-65.3,0,normal
2024-05-20 21:51:00,SN-004,line-2,15.6,66.17,1013.61,3.508,0.589,-63.9,0,normal
2024-05-20 21:54:00,SN-010,line-1,16.36,55.99,1012.8,3.552,1.571,-63.8,0,normal
2024-05-20 21:57:00,SN-008,warehouse,18.52,58.68,1011.83,3.51,0.628,-59.3,0,normal
2024-05-20 22:00:00,SN-007,line-1,18.2,62.77,1012.86,3.505,0.556,-62.0,0,normal
2024-05-20 22:03:00,SN-004,line-2,17.36,57.31,1012.74,3.507,1.077,-57.2,0,normal
2024-05-20 22:06:00,SN-008,warehouse,20.28,56.95,1011.49,3.518,0.208,-60.8,0,normal
2024-05-20 22:09:00,SN-012,warehouse,17.23,62.27,1014.88,3.501,0.842,-59.7,0,normal
2024-05-20 22:12:00,SN-012,warehouse,17.74,55.23,1011.33,3.488,1.006,-57.6,0,normal
2024-05-20 22:15:00,SN-011,line-1,16.07,69.3,1013.19,3.495,0.672,-72.3,0,normal
2024-05-20 22:18:00,SN-003,warehouse,15.26,65.22,1010.3,3.491,1.008,-54.3,0,normal
2024-05-20 22:21:00,SN-008,warehouse,16.78,58.27,1013.51,3.506,0.582,-66.3,0,normal
2024-05-20 22:24:00,SN-005,line-2,17.14,58.43,1013.75,3.496,0.127,-61.3,0,normal
2024-05-20 22:27:00,SN-012,warehouse,17.46,66.73,1010.82,3.505,0.301,-57.5,0,normal
2024-05-20 22:30:00,SN-012,warehouse,15.54,59.4,1013.5,3.506,0.562,-64.2,0,normal
2024-05-20 22:33:00,SN-011,line-1,17.82,56.87,1012.96,3.514,2.305,-69.7,0,normal
2024-05-20 22:36:00,SN-002,line-2,16.18,64.82,1012.14,3.489,0.229,-58.3,0,normal
2024-05-20 22:39:00,SN-004,line-2,17.77,53.21,1012.08,3.543,1.172,-60.5,0,normal
2024-05-20 22:42:00,SN-009,line-2,18.13,58.17,1014.31,3.533,0.663,-61.6,0,normal
2024-05-20 22:45:00,SN-009,line-2,16.66,60.14,1013.34,3.519,0.604,-53.6,0,normal
2024-05-20 22:48:00,SN-005,line-2,16.04,57.55,1015.69,3.523,0.472,-55.3,0,normal
2024-05-20 22:51:00,SN-002,line-2,18.8,51.62,1010.57,3.486,0.761,-65.0,0,normal
2024-05-20 22:54:00,SN-002,line-2,18.06,58.82,1012.73,3.497,0.669,-57.3,0,normal
2024-05-20 22:57:00,SN-009,line-2,17.27,62.01,1011.7,3.499,0.68,-57.4,0,normal
2024-05-20 23:00:00,SN-006,warehouse,20.16,53.94,1013.24,3.48,0.582,-61.4,0,normal
2024-05-20 23:03:00,SN-006,warehouse,18.64,53.31,1013.84,3.501,1.441,-59.0,0,normal
2024-05-20 23:06:00,SN-010,line-1,17.86,63.75,1010.25,3.554,0.968,-68.1,0,normal
2024-05-20 23:09:00,SN-001,warehouse,17.44,61.21,1014.71,3.51,0.573,-60.3,0,normal
2024-05-20 23:12:00,SN-010,line-1,18.43,56.77,1018.59,3.539,0.818,-63.6,0,normal
2024-05-20 23:15:00,SN-004,line-2,19.39,61.03,1013.56,3.538,0.908,-60.1,0,normal
2024-05-20 23:18:00,SN-012,warehouse,20.07,57.7,1010.93,3.489,0.799,-62.2,0,normal
2024-05-20 23:21:00,SN-012,warehouse,18.57,65.24,1012.44,3.509,0.279,-66.5,0,normal
2024-05-20 23:24:00,SN-007,line-1,19.88,59.57,1012.3,3.5,0.74,-69.7,0,normal
2024-05-20 23:27:00,SN-004,line-2,18.31,52.76,1011.52,3.527,0.575,-65.1,0,normal
2024-05-20 23:30:00,SN-003,warehouse,17.69,56.25,1015.02,3.518,0.275,-64.7,0,normal
2024-05-20 23:33:00,SN-003,warehouse,17.11,56.96,1008.69,3.541,0.635,-67.6,0,normal
2024-05-20 23:36:00,SN-012,warehouse,17.99,59.85,1013.88,3.512,0.722,-64.4,0,normal
2024-05-20 23:39:00,SN-003,warehouse,17.15,58.15,1016.47,3.525,0.702,-62.9,0,normal
2024-05-20 23:42:00,SN-006,warehouse,20.76,51.61,1016.13,3.495,0.559,-67.2,0,normal
2024-05-20 23:45:00,SN-006,warehouse,19.03,60.03,1015.71,3.479,0.619,-65.5,0,normal
2024-05-20 23:48:00,SN-009,line-2,18.44,62.2,1011.53,3.522,0.37,-56.8,0,normal
2024-05-20 23:51:00,SN-011,line-1,20.44,55.99,1016.72,3.511,0.467,-60.5,0,normal
2024-05-20 23:54:00,SN-007,line-1,17.11,60.24,1014.16,3.519,0.068,-53.9,0,normal
2024-05-20 23:57:00,SN-010,line-1,18.39,54.38,1016.74,3.536,0.466,-61.9,0,normal
2024-05-21 00:00:00,SN-007,line-1,22.21,52.72,1015.69,3.515,0.099,-56.1,0,normal
2024-05-21 00:03:00,SN-006,warehouse,19.85,55.01,1013.89,3.525,0.495,-58.0,0,normal
2024-05-21 00:06:00,SN-002,line-2,22.7,56.6,1012.35,3.528,0.783,-61.2,0,normal
2024-05-21 00:09:00,SN-003,warehouse,20.88,57.04,1018.97,3.505,0.796,-56.7,0,normal
2024-05-21 00:12:00,SN-006,warehouse,21.45,54.18,1008.58,3.496,0.095,-64.7,0,normal
2024-05-21 00:15:00,SN-001,warehouse,21.48,53.99,1012.59,3.547,0.367,-59.2,0,normal
2024-05-21 00:18:00,SN-004,line-2,20.01,48.92,1009.59,3.516,0.26,-59.0,0,normal
2024-05-21 00:21:00,SN-006,warehouse,19.47,63.7,1013.42,3.514,0.611,-59.0,0,normal
2024-05-21 00:24:00,SN-006,warehouse,19.88,48.56,1014.0,3.488,0.492,-58.8,0,normal
2024-05-21 00:27:00,SN-010,line-1,18.93,59.45,1011.55,3.513,2.573,-62.5,0,normal
2024-05-21 00:30:00,SN-012,warehouse,19.94,57.01,1011.68,3.514,2.48,-61.4,0,normal
2024-05-21 00:33:00,SN-009,line-2,20.01,55.73,1009.8,3.489,0.62,-68.8,0,normal
2024-05-21 00:36:00,SN-001,warehouse,21.87,55.09,1014.14,3.523,0.431,-67.3,0,normal
2024-05-21 00:39:00,SN-005,line-2,20.66,53.55,1011.9,3.503,0.713,-50.4,0,normal
2024-05-21 00:42:00,SN-009,line-2,22.61,57.06,1014.03,3.464,0.214,-64.6,0,normal
2024-05-21 00:45:00,SN-008,warehouse,17.64,53.67,1011.91,3.497,0.699,-54.1,0,normal
2024-05-21 00:48:00,SN-006,warehouse,18.67,59.31,1013.78,3.527,1.412,-63.9,0,normal
2024-05-21 00:51:00,SN-006,warehouse,19.62,54.43,1014.97,3.49,1.209,-54.6,0,normal
2024-05-21 00:54:00,SN-005,line-2,21.65,53.6,1014.21,3.556,1.241,-58.9,0,normal
2024-05-21 00:57:00,SN-007,line-1,19.89,55.3,1013.63,3.517,0.831,-65.7,0,normal
2024-05-21 01:00:00,SN-003,warehouse,19.95,56.18,1012.84,3.552,1.215,-57.1,0,normal
2024-05-21 01:03:00,SN-007,line-1,21.29,57.64,1014.23,3.486,0.083,-61.5,0,normal
2024-05-21 01:06:00,SN-003,warehouse,20.25,56.43,1011.58,3.483,0.386,-56.8,0,normal
2024-05-21 01:09:00,SN-009,line-2,20.03,60.5,1012.61,3.503,0.946,-56.1,0,normal
2024-05-21 01:12:00,SN-011,line-1,23.76,57.59,1013.78,3.482,0.444,-57.5,0,normal
2024-05-21 01:15:00,SN-007,line-1,21.18,56.98,1016.88,3.498,3.274,-63.9,0,normal
2024-05-21 01:18:00,SN-005,line-2,21.75,57.95,1011.48,3.539,0.262,-62.1,0,normal
2024-05-21 01:21:00,SN-012,warehouse,21.46,63.58,1010.81,3.501,1.536,-61.7,0,normal
2024-05-21 01:24:00,SN-008,warehouse,21.29,49.99,1013.75,3.476,0.612,-58.6,0,normal
2024-05-21 01:27:00,SN-006,warehouse,20.64,60.53,1016.09,3.513,0.856,-67.4,0,normal
2024-05-21 01:30:00,SN-001,warehouse,21.22,61.88,1015.07,3.534,0.22,-65.2,0,normal
2024-05-21 01:33:00,SN-001,warehouse,21.93,56.79,1013.06,3.47,0.249,-56.5,0,normal
2024-05-21 01:36:00,SN-003,warehouse,23.12,61.6,1016.01,3.48,0.524,-62.0,0,normal
2024-05-21 01:39:00,SN-003,warehouse,22.61,61.55,1008.44,3.508,0.274,-59.7,0,normal
2024-05-21 01:42:00,SN-009,line-2,20.22,55.25,1015.62,3.483,0.833,-59.1,0,normal
2024-05-21 01:45:00,SN-007,line-1,22.65,53.37,1012.18,3.504,0.332,-59.4,0,normal
2024-05-21 01:48:00,SN-012,warehouse,22.09,57.04,1014.57,3.536,0.486,-57.1,0,normal
2024-05-21 01:51:00,SN-007,line-1,20.88,53.51,1015.58,3.5,0.963,-63.0,0,normal
2024-05-21 01:54:00,SN-011,line-1,21.76,66.06,1013.5,3.516,0.404,-65.5,0,normal
2024-05-21 01:57:00,SN-007,line-1,22.19,57.98,1013.17,3.518,0.312,-56.2,0,normal
2024-05-21 02:00:00,SN-005,line-2,23.06,54.23,1011.97,3.491,0.171,-56.1,0,normal
2024-05-21 02:03:00,SN-009,line-2,23.54,47.97,1017.15,3.486,1.867,-63.4,0,normal
2024-05-21 02:06:00,SN-006,warehouse,22.06,55.95,1013.86,3.527,0.606,-60.3,0,normal
2024-05-21 02:09:00,SN-004,line-2,25.2,47.37,1013.4,3.508,0.152,-62.8,0,normal
2024-05-21 02:12:00,SN-006,warehouse,20.89,59.04,1016.83,3.511,0.782,-60.8,0,normal
2024-05-21 02:15:00,SN-008,warehouse,23.65,43.51,1011.66,3.506,0.263,-68.2,0,normal
2024-05-21 02:18:00,SN-005,line-2,23.41,59.26,1012.3,3.505,1.169,-58.8,0,normal
2024-05-21 02:21:00,SN-009,line-2,23.72,51.76,1015.26,3.511,0.561,-58.6,0,normal
2024-05-21 02:24:00,SN-012,warehouse,22.23,48.02,1017.42,3.485,0.634,-64.8,0,normal
2024-05-21 02:27:00,SN-005,line-2,24.3,52.87,1013.0,3.515,0.142,-59.5,0,normal
2024-05-21 02:30:00,SN-004,line-2,22.89,54.26,1013.92,3.487,1.015,-66.2,0,normal
2024-05-21 02:33:00,SN-005,line-2,21.71,55.01,1009.04,3.553,0.661,-61.4,0,normal
2024-05-21 02:36:00,SN-011,line-1,21.81,60.69,1016.22,3.519,0.211,-67.6,0,normal
2024-05-21 02:39:00,SN-003,warehouse,23.15,55.49,1010.23,3.513,0.274,-57.0,0,normal
2024-05-21 02:42:00,SN-012,warehouse,21.25,58.86,1011.69,3.486,0.213,-60.3,0,normal
2024-05-21 02:45:00,SN-005,line-2,24.99,51.31,1013.32,3.529,0.803,-53.8,0,normal
2024-05-21 02:48:00,SN-011,line-1,24.16,54.76,1011.27,3.497,0.456,-66.1,0,normal
2024-05-21 02:51:00,SN-010,line-1,25.02,47.05,1008.0,3.519,0.197,-59.0,0,normal
2024-05-21 02:54:00,SN-010,line-1,24.9,53.42,1009.77,3.493,0.669,-69.3,0,normal
2024-05-21 02:57:00,SN-011,line-1,22.62,51.41,1013.21,3.469,0.69,-56.6,0,normal
2024-05-21 03:00:00,SN-003,warehouse,23.3,59.11,1016.68,3.538,0.483,-56.0,0,normal
2024-05-21 03:03:00,SN-008,warehouse,21.31,55.92,1016.57,3.518,0.659,-59.1,0,normal
2024-05-21 03:06:00,SN-002,line-2,23.81,56.03,1013.86,3.499,0.636,-67.2,0,normal
2024-05-21 03:09:00,SN-004,line-2,26.2,52.27,1013.18,3.546,0.675,-63.1,0,normal
2024-05-21 03:12:00,SN-001,warehouse,23.34,61.02,1014.93,3.506,1.242,-62.0,0,normal
2024-05-21 03:15:00,SN-009,line-2,24.02,46.94,1016.21,3.531,0.436,-65.2,0,normal
2024-05-21 03:18:00,SN-008,warehouse,23.64,53.07,1013.21,3.474,0.463,-67.0,0,normal
2024-05-21 03:21:00,SN-009,line-2,24.67,48.76,1013.25,3.5,0.605,-60.5,0,normal
2024-05-21 03:24:00,SN-003,warehouse,25.67,43.5,1013.33,3.501,0.976,-63.1,0,normal
2024-05-21 03:27:00,SN-004,line-2,22.56,50.4,1015.5,3.487,0.327,-67.4,0,normal
2024-05-21 03:30:00,SN-009,line-2,22.77,58.99,1009.54,3.489,0.289,-58.0,0,normal
2024-05-21 03:33:00,SN-010,line-1,25.89,51.38,1012.85,3.51,1.385,-67.5,0,normal
2024-05-21 03:36:00,SN-011,line-1,25.06,51.37,1013.85,3.503,0.744,-56.1,0,normal
2024-05-21 03:39:00,SN-001,warehouse,23.97,56.32,1008.17,3.503,0.356,-58.5,0,normal
2024-05-21 03:42:00,SN-005,line-2,26.13,51.74,1015.09,3.496,0.902,-60.5,0,normal
2024-05-21 03:45:00,SN-001,warehouse,22.75,56.78,1015.65,3.527,0.186,-55.3,0,normal
2024-05-21 03:48:00,SN-010,line-1,25.28,53.34,1007.97,3.482,0.662,-59.4,0,normal
2024-05-21 03:51:00,SN-002,line-2,24.18,55.21,1011.86,3.508,2.477,-60.6,0,normal
2024-05-21 03:54:00,SN-010,line-1,24.92,50.57,1011.9,3.497,0.267,-57.4,0,normal
2024-05-21 03:57:00,SN-002,line-2,21.63,59.52,1010.8,3.496,0.839,-64.3,0,normal
2024-05-21 04:00:00,SN-001,warehouse,24.92,47.52,1010.98,3.463,0.87,-58.5,0,normal
2024-05-21 04:03:00,SN-011,line-1,26.02,51.04,1011.49,3.506,1.921,-66.7,0,normal
2024-05-21 04:06:00,SN-006,warehouse,25.14,56.56,1014.37,3.494,0.554,-64.7,0,normal
2024-05-21 04:09:00,SN-006,warehouse,26.59,50.25,1015.89,3.512,0.059,-60.5,0,normal
2024-05-21 04:12:00,SN-008,warehouse,26.55,49.18,1014.15,3.568,0.455,-65.1,0,normal
2024-05-21 04:15:00,SN-004,line-2,24.15,62.22,1010.61,3.51,0.656,-63.5,0,normal
2024-05-21 04:18:00,SN-009,line-2,26.11,56.97,1014.77,3.516,1.399,-52.9,0,normal
2024-05-21 04:21:00,SN-006,warehouse,24.12,53.66,1014.4,3.491,1.029,-62.5,0,normal
2024-05-21 04:24:00,SN-004,line-2,25.27,48.18,1005.5,3.51,1.657,-66.1,0,normal
2024-05-21 04:27:00,SN-005,line-2,25.93,43.32,1015.9,3.504,2.297,-62.5,0,normal
2024-05-21 04:30:00,SN-001,warehouse,24.29,55.78,1013.22,3.49,0.796,-63.4,0,normal
2024-05-21 04:33:00,SN-004,line-2,26.07,56.4,1013.22,3.488,1.044,-63.3,0,normal
2024-05-21 04:36:00,SN-008,warehouse,24.65,54.2,1008.51,3.516,0.543,-57.3,0,normal
2024-05-21 04:39:00,SN-002,line-2,24.57,45.85,1016.91,3.493,0.064,-59.0,0,normal
2024-05-21 04:42:00,SN-002,line-2,25.98,52.06,1013.64,3.487,0.218,-58.5,0,normal
2024-05-21 04:45:00,SN-008,warehouse,24.29,50.99,1014.82,3.532,0.616,-57.7,0,normal
2024-05-21 04:48:00,SN-006,warehouse,24.23,53.64,1009.58,3.537,0.545,-64.0,0,normal
2024-05-21 04:51:00,SN-002,line-2,26.35,58.86,1014.06,3.487,0.207,-52.4,0,normal
2024-05-21 04:54:00,SN-009,line-2,25.33,55.16,1014.16,3.527,0.412,-66.4,0,normal
2024-05-21 04:57:00,SN-010,line-1,23.61,55.86,1012.53,3.473,0.061,-62.6,0,normal
2024-05-21 05:00:00,SN-001,warehouse,26.75,50.55,1009.53,3.487,0.315,-58.1,0,normal
2024-05-21 05:03:00,SN-003,warehouse,25.36,53.63,1012.68,3.482,0.494,-63.1,0,normal
2024-05-21 05:06:00,SN-005,line-2,24.26,50.07,1010.5,3.496,0.215,-67.6,0,normal
2024-05-21 05:09:00,SN-009,line-2,23.05,56.28,1011.2,3.506,2.573,-57.2,0,normal
2024-05-21 05:12:00,SN-001,warehouse,26.8,49.91,1015.66,3.481,0.229,-60.3,0,normal
2024-05-21 05:15:00,SN-010,line-1,24.86,49.14,1013.07,3.497,1.066,-66.0,0,normal
2024-05-21 05:18:00,SN-004,line-2,24.44,56.07,1012.68,3.487,0.232,-63.0,0,normal
2024-05-21 05:21:00,SN-002,line-2,26.51,42.01,1009.84,3.511,0.281,-63.5,0,normal
2024-05-21 05:24:00,SN-011,line-1,26.69,48.6,1012.65,3.508,0.217,-55.2,0,normal
2024-05-21 05:27:00,SN-002,line-2,24.94,54.81,1012.48,3.534,0.974,-60.3,0,normal
2024-05-21 05:30:00,SN-002,line-2,26.81,55.57,1010.31,3.471,2.509,-63.0,0,normal
2024-05-21 05:33:00,SN-012,warehouse,28.07,51.43,1015.41,3.528,0.646,-63.3,0,normal
2024-05-21 05:36:00,SN-007,line-1,27.29,47.55,1015.33,3.528,1.249,-61.7,0,normal
2024-05-21 05:39:00,SN-006,warehouse,27.12,50.19,1010.81,3.495,0.357,-61.2,0,normal
2024-05-21 05:42:00,SN-009,line-2,26.15,52.43,1013.78,3.498,0.275,-61.3,0,normal
2024-05-21 05:45:00,SN-008,warehouse,25.32,58.26,1008.2,3.512,1.073,-63.6,0,normal
2024-05-21 05:48:00,SN-008,warehouse,25.75,55.31,1013.61,3.526,2.112,-63.1,0,normal
2024-05-21 05:51:00,SN-001,warehouse,26.29,54.85,1014.74,3.465,0.866,-57.1,0,normal
2024-05-21 05:54:00,SN-007,line-1,24.42,53.08,1010.07,3.496,1.624,-58.2,0,normal
2024-05-21 05:57:00,SN-004,line-2,24.96,48.05,1012.89,3.514,0.964,-65.5,0,normal
2024-05-21 06:00:00,SN-010,line-1,24.44,47.18,1013.2,3.507,0.824,-67.0,0,normal
2024-05-21 06:03:00,SN-007,line-1,26.27,49.95,1020.01,3.506,0.31,-61.8,0,normal
2024-05-21 06:06:00,SN-002,line-2,26.1,54.11,1019.25,3.473,0.381,-71.7,0,normal
2024-05-21 06:09:00,SN-011,line-1,25.29,50.03,1013.64,3.496,0.536,-69.3,0,normal
2024-05-21 06:12:00,SN-004,line-2,26.91,52.87,1011.1,3.498,0.413,-57.3,0,normal
2024-05-21 06:15:00,SN-004,line-2,24.86,49.25,1013.47,3.488,0.716,-58.6,0,normal
2024-05-21 06:18:00,SN-012,warehouse,25.25,49.51,1015.65,3.528,0.199,-65.9,0,normal
2024-05-21 06:21:00,SN-010,line-1,26.87,56.25,1008.57,3.498,0.788,-61.0,0,normal
2024-05-21 06:24:00,SN-011,line-1,27.03,53.54,1007.52,3.488,0.365,-58.9,0,normal
2024-05-21 06:27:00,SN-008,warehouse,25.14,50.95,1009.98,3.545,0.197,-59.8,0,normal
2024-05-21 06:30:00,SN-011,line-1,26.27,47.84,1014.69,3.514,0.301,-56.4,0,normal
2024-05-21 06:33:00,SN-002,line-2,25.15,55.96,1014.89,3.509,2.017,-60.7,0,normal
2024-05-21 06:36:00,SN-008,warehouse,25.79,55.09,1013.92,3.503,1.177,-59.3,0,normal
2024-05-21 06:39:00,SN-004,line-2,26.17,53.8,1015.57,3.492,0.772,-66.6,0,normal
2024-05-21 06:42:00,SN-005,line-2,26.63,50.12,1012.31,3.489,0.814,-69.1,0,normal
2024-05-21 06:45:00,SN-003,warehouse,26.36,46.7,1012.1,3.482,1.546,-59.8,0,normal
2024-05-21 06:48:00,SN-003,warehouse,26.31,51.06,1013.75,3.499,1.372,-50.5,0,normal
2024-05-21 06:51:00,SN-006,warehouse,24.82,58.09,1017.14,3.475,0.547,-61.9,0,normal
2024-05-21 06:54:00,SN-012,warehouse,26.44,47.37,1013.81,3.523,0.759,-59.8,0,normal
2024-05-21 06:57:00,SN-008,warehouse,26.62,51.03,1012.53,3.492,0.248,-60.2,0,normal
2024-05-21 07:00:00,SN-005,line-2,26.56,57.44,1013.78,3.522,0.965,-67.2,0,normal
2024-05-21 07:03:00,SN-006,warehouse,25.02,51.07,1016.41,3.488,0.83,-63.5,0,normal
2024-05-21 07:06:00,SN-007,line-1,26.81,50.16,1011.86,3.513,0.937,-62.4,0,normal
2024-05-21 07:09:00,SN-003,warehouse,24.36,47.48,1011.76,3.477,0.911,-67.0,0,normal
2024-05-21 07:12:00,SN-007,line-1,25.33,54.49,1011.65,3.492,0.469,-65.6,0,normal
2024-05-21 07:15:00,SN-009,line-2,25.5,48.88,1014.86,3.495,0.391,-63.8,0,normal
2024-05-21 07:18:00,SN-003,warehouse,24.42,46.61,1010.93,3.51,1.5,-63.5,0,normal
2024-05-21 07:21:00,SN-008,warehouse,25.49,48.05,1014.43,3.48,0.918,-58.6,0,normal
2024-05-21 07:24:00,SN-009,line-2,26.05,52.19,1009.12,3.534,0.779,-70.0,0,normal
2024-05-21 07:27:00,SN-007,line-1,23.8,47.06,1012.26,3.505,0.134,-67.9,0,normal
2024-05-21 07:30:00,SN-004,line-2,25.37,46.42,1012.69,3.504,0.383,-63.9,0,normal
2024-05-21 07:33:00,SN-007,line-1,23.88,55.54,1017.38,3.476,0.231,-61.3,0,normal
2024-05-21 07:36:00,SN-010,line-1,28.05,49.26,1015.12,3.511,0.082,-59.4,0,normal
2024-05-21 07:39:00,SN-003,warehouse,26.04,47.71,1011.91,3.527,0.386,-60.7,0,normal
2024-05-21 07:42:00,SN-007,line-1,25.94,50.16,1011.51,3.486,0.412,-63.2,0,normal
2024-05-21 07:45:00,SN-009,line-2,26.06,58.3,1011.11,3.493,0.462,-72.0,0,normal
2024-05-21 07:48:00,SN-004,line-2,26.47,56.1,1009.97,3.5,0.96,-56.9,0,normal
2024-05-21 07:51:00,SN-005,line-2,26.88,50.18,1016.8,3.498,0.863,-56.0,0,normal
2024-05-21 07:54:00,SN-011,line-1,24.09,56.39,1011.01,3.486,0.36,-60.2,0,normal
2024-05-21 07:57:00,SN-005,line-2,27.25,50.76,1017.04,3.513,0.937,-60.8,0,normal
2024-05-21 08:00:00,SN-008,warehouse,26.58,43.78,1013.02,3.528,0.718,-60.9,0,normal
2024-05-21 08:03:00,SN-002,line-2,25.13,44.37,1012.64,3.503,0.594,-59.0,0,normal
2024-05-21 08:06:00,SN-012,warehouse,25.08,48.59,1013.09,3.487,0.546,-61.5,0,normal
2024-05-21 08:09:00,SN-008,warehouse,21.79,48.88,1016.04,3.482,0.201,-55.1,0,normal
2024-05-21 08:12:00,SN-010,line-1,23.84,54.43,1010.77,3.553,0.203,-64.5,0,normal
2024-05-21 08:15:00,SN-008,warehouse,25.78,49.4,1014.08,3.496,0.341,-67.1,0,normal
2024-05-21 08:18:00,SN-005,line-2,26.53,52.63,1012.68,3.515,0.507,-55.8,0,normal
2024-05-21 08:21:00,SN-005,line-2,26.01,53.15,1013.81,3.471,0.619,-63.4,0,normal
2024-05-21 08:24:00,SN-009,line-2,25.12,54.95,1012.33,3.489,1.545,-66.9,0,normal
2024-05-21 08:27:00,SN-011,line-1,27.33,46.48,1011.83,3.526,0.641,-57.6,0,normal
2024-05-21 08:30:00,SN-002,line-2,26.31,53.18,1014.1,3.487,0.539,-56.4,0,normal
2024-05-21 08:33:00,SN-011,line-1,24.77,48.68,1009.41,3.488,0.564,-58.6,0,normal
2024-05-21 08:36:00,SN-010,line-1,27.61,52.8,1016.2,3.512,0.837,-65.8,0,normal
2024-05-21 08:39:00,SN-002,line-2,24.0,58.09,1013.17,3.491,1.59,-65.2,0,normal
2024-05-21 08:42:00,SN-002,line-2,23.59,56.46,1011.55,3.515,0.23,-60.6,0,normal
2024-05-21 08:45:00,SN-009,line-2,24.74,51.82,1013.78,3.491,1.674,-64.9,0,normal
2024-05-21 08:48:00,SN-011,line-1,24.37,55.13,1011.15,3.502,0.373,-56.5,0,normal
2024-05-21 08:51:00,SN-005,line-2,24.81,46.34,1013.06,3.517,0.742,-72.1,0,normal
2024-05-21 08:54:00,SN-008,warehouse,26.09,44.29,1013.01,3.495,1.216,-67.4,0,normal
2024-05-21 08:57:00,SN-012,warehouse,29.33,54.01,1015.99,3.479,3.776,-66.4,1,error
2024-05-21 09:00:00,SN-004,line-2,24.24,58.21,1013.58,3.496,1.325,-70.3,0,normal
2024-05-21 09:03:00,SN-003,warehouse,24.32,47.99,1010.09,3.484,1.105,-57.2,0,normal
2024-05-21 09:06:00,SN-012,warehouse,21.71,55.32,1014.47,3.494,1.131,-59.8,0,normal
2024-05-21 09:09:00,SN-004,line-2,22.59,56.23,1014.77,3.504,0.309,-57.5,0,normal
2024-05-21 09:12:00,SN-006,warehouse,23.83,50.9,1008.88,3.504,0.521,-66.1,0,normal
2024-05-21 09:15:00,SN-006,warehouse,23.33,52.45,1009.96,3.522,0.622,-61.2,0,normal
2024-05-21 09:18:00,SN-007,line-1,24.0,55.65,1017.92,3.489,0.654,-62.8,0,normal
2024-05-21 09:21:00,SN-004,line-2,25.8,52.01,1011.98,3.504,0.875,-57.2,0,normal
2024-05-21 09:24:00,SN-009,line-2,24.17,53.5,1012.12,3.532,0.48,-63.9,0,normal
2024-05-21 09:27:00,SN-009,line-2,22.8,50.35,1012.87,3.511,1.454,-59.6,0,normal
2024-05-21 09:30:00,SN-003,warehouse,23.38,53.63,1011.33,3.523,0.4,-58.3,0,normal
2024-05-21 09:33:00,SN-006,warehouse,26.14,49.69,1008.36,3.503,0.943,-62.1,0,normal
2024-05-21 09:36:00,SN-001,warehouse,25.94,50.08,1010.0,3.52,1.052,-66.2,0,normal
2024-05-21 09:39:00,SN-003,warehouse,24.91,50.22,1011.26,3.5,0.537,-66.5,0,normal
2024-05-21 09:42:00,SN-012,warehouse,22.53,54.41,1011.72,3.476,1.313,-59.3,0,normal
2024-05-21 09:45:00,SN-007,line-1,24.59,49.19,1010.95,3.517,1.302,-50.9,0,normal
2024-05-21 09:48:00,SN-008,warehouse,24.68,52.64,1009.14,3.511,2.18,-59.9,0,normal
2024-05-21 09:51:00,SN-011,line-1,24.28,51.49,1011.5,3.505,0.798,-60.0,0,normal
2024-05-21 09:54:00,SN-009,line-2,23.63,49.81,1015.71,3.485,0.365,-57.3,0,normal
2024-05-21 09:57:00,SN-010,line-1,23.85,45.54,1011.23,3.535,0.558,-67.2,0,normal
2024-05-21 10:00:00,SN-009,line-2,22.31,58.51,1012.53,3.52,1.424,-57.3,0,normal
2024-05-21 10:03:00,SN-006,warehouse,21.75,58.21,1016.62,3.491,0.479,-57.7,0,normal
2024-05-21 10:06:00,SN-008,warehouse,24.51,49.52,1011.16,3.532,0.433,-64.8,0,normal
2024-05-21 10:09:00,SN-004,line-2,23.98,55.94,1020.54,3.531,0.315,-64.6,0,normal
2024-05-21 10:12:00,SN-011,line-1,22.7,50.27,1015.2,3.5,0.492,-55.6,0,normal
2024-05-21 10:15:00,SN-003,warehouse,23.4,52.51,1013.12,3.487,1.197,-59.3,0,normal
